PHP message: PHP Fatal error:  require(): Failed opening required '/home/statExport/www/web/../config/web-debug.php' (include_path='.:/usr/share/php') in /home/statExport/www/web/index.php on line 7" while reading response header from upstream, client: 149.126.169.175, server: startexport.ru, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
2018/10/30 15:05:50 [error] 29905#29905: *408 FastCGI sent in stderr: "PHP message: PHP Warning:  require(/home/statExport/www/web/../config/web-debug.php): failed to open stream: No such file or directory in /home/statExport/www/web/index.php on line 7
PHP message: PHP Fatal error:  require(): Failed opening required '/home/statExport/www/web/../config/web-debug.php' (include_path='.:/usr/share/php') in /home/statExport/www/web/index.php on line 7" while reading response header from upstream, client: 149.126.169.175, server: startexport.ru, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
2018/10/30 15:05:50 [error] 29905#29905: *408 FastCGI sent in stderr: "PHP message: PHP Warning:  require(/home/statExport/www/web/../config/web-debug.php): failed to open stream: No such file or directory in /home/statExport/www/web/index.php on line 7
PHP message: PHP Fatal error:  require(): Failed opening required '/home/statExport/www/web/../config/web-debug.php' (include_path='.:/usr/share/php') in /home/statExport/www/web/index.php on line 7" while reading response header from upstream, client: 149.126.169.175, server: startexport.ru, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
2018/10/30 15:05:51 [error] 29905#29905: *408 FastCGI sent in stderr: "PHP message: PHP Warning:  require(/home/statExport/www/web/../config/web-debug.php): failed to open stream: No such file or directory in /home/statExport/www/web/index.php on line 7
PHP message: PHP Fatal error:  require(): Failed opening required '/home/statExport/www/web/../config/web-debug.php' (include_path='.:/usr/share/php') in /home/statExport/www/web/index.php on line 7" while reading response header from upstream, client: 149.126.169.175, server: startexport.ru, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
2018/10/30 15:05:51 [error] 29905#29905: *408 FastCGI sent in stderr: "PHP message: PHP Warning:  require(/home/statExport/www/web/../config/web-debug.php): failed to open stream: No such file or directory in /home/statExport/www/web/index.php on line 7
PHP message: PHP Fatal error:  require(): Failed opening required '/home/statExport/www/web/../config/web-debug.php' (include_path='.:/usr/share/php') in /home/statExport/www/web/index.php on line 7" while reading response header from upstream, client: 149.126.169.175, server: startexport.ru, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
2018/10/30 15:05:51 [error] 29905#29905: *408 FastCGI sent in stderr: "PHP message: PHP Warning:  require(/home/statExport/www/web/../config/web-debug.php): failed to open stream: No such file or directory in /home/statExport/www/web/index.php on line 7
PHP message: PHP Fatal error:  require(): Failed opening required '/home/statExport/www/web/../config/web-debug.php' (include_path='.:/usr/share/php') in /home/statExport/www/web/index.php on line 7" while reading response header from upstream, client: 149.126.169.175, server: startexport.ru, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
2018/10/30 15:05:51 [error] 29905#29905: *408 FastCGI sent in stderr: "PHP message: PHP Warning:  require(/home/statExport/www/web/../config/web-debug.php): failed to open stream: No such file or directory in /home/statExport/www/web/index.php on line 7
PHP message: PHP Fatal error:  require(): Failed opening required '/home/statExport/www/web/../config/web-debug.php' (include_path='.:/usr/share/php') in /home/statExport/www/web/index.php on line 7" while reading response header from upstream, client: 149.126.169.175, server: startexport.ru, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
2018/10/30 15:05:51 [error] 29905#29905: *408 FastCGI sent in stderr: "PHP message: PHP Warning:  require(/home/statExport/www/web/../config/web-debug.php): failed to open stream: No such file or directory in /home/statExport/www/web/index.php on line 7
PHP message: PHP Fatal error:  require(): Failed opening required '/home/statExport/www/web/../config/web-debug.php' (include_path='.:/usr/share/php') in /home/statExport/www/web/index.php on line 7" while reading response header from upstream, client: 149.126.169.175, server: startexport.ru, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
2018/10/30 15:05:52 [error] 29905#29905: *408 FastCGI sent in stderr: "PHP message: PHP Warning:  require(/home/statExport/www/web/../config/web-debug.php): failed to open stream: No such file or directory in /home/statExport/www/web/index.php on line 7
PHP message: PHP Fatal error:  require(): Failed opening required '/home/statExport/www/web/../config/web-debug.php' (include_path='.:/usr/share/php') in /home/statExport/www/web/index.php on line 7" while reading response header from upstream, client: 149.126.169.175, server: startexport.ru, request: "GET / HTTP/1.1", upstream: "fastcgi://unix:/var/run/php/php7.2-fpm.sock:", host: "www.startexport.ru"
